x,y,layer1,layer2,voltage1,voltage2,current
1224.98,3017.1,L3,L4,-4.99957,-4.99957,1.18024e-11
1224.98,3017.1,L4,P3V3,-4.99957,-4.99957,1.36285e-11
1224.98,3017.1,P3V3,BOT,-4.99957,-4.99957,1.65234e-11
1226.51,2685.5,TOP,GP1_GND_,3.29642,3.29642,-1.22281e-05
1226.51,2685.5,GP1_GND_,L3,3.29642,3.29642,-1.22281e-05
1226.51,2685.5,L3,L4,3.29642,3.29642,-1.22281e-05
1226.51,2685.5,L4,P3V3,3.29642,3.29642,-1.22281e-05
1226.51,2685.5,P3V3,BOT,3.29642,3.29642,9.44196e-12
1229.95,2443.34,TOP,GP1_GND_,9.28839e-05,9.27417e-05,0.000377938
1229.95,2443.34,GP1_GND_,L3,9.27417e-05,9.27417e-05,-3.3028e-16
1229.95,2443.34,L3,L4,9.27417e-05,9.27417e-05,-3.24164e-16
1229.95,2443.34,L4,P3V3,9.27417e-05,9.27417e-05,-3.3028e-16
1229.95,2443.34,P3V3,BOT,9.27417e-05,9.27417e-05,-3.60182e-16
1229.95,2476.48,TOP,GP1_GND_,9.29811e-05,9.27417e-05,0.000636227
1229.95,2476.48,GP1_GND_,L3,9.27417e-05,9.27417e-05,-3.3028e-16
1229.95,2476.48,L3,L4,9.27417e-05,9.27417e-05,-3.24164e-16
1229.95,2476.48,L4,P3V3,9.27417e-05,9.27417e-05,-3.3028e-16
1229.95,2476.48,P3V3,BOT,9.27417e-05,9.27417e-05,-3.60182e-16
1233.4,2165.7,TOP,GP1_GND_,8.19419e-05,8.19419e-05,2.88146e-16
1233.4,2165.7,GP1_GND_,L3,8.19419e-05,8.16719e-05,0.000243643
1233.4,2165.7,L3,L4,8.16719e-05,8.15803e-05,0.000243643
1233.4,2165.7,L4,P3V3,8.15803e-05,8.13103e-05,0.000243643
1233.4,2165.7,P3V3,BOT,8.13103e-05,8.12186e-05,0.000243643
1237.46,2790.83,TOP,GP1_GND_,2.49986,2.49986,1.06222e-11
1237.46,2790.83,GP1_GND_,L3,2.49986,2.49986,8.4176e-12
1237.46,2790.83,L3,L4,2.49986,2.49986,8.26172e-12
1237.46,2790.83,L4,P3V3,2.49986,2.49985,0.01
1237.46,2790.83,P3V3,BOT,2.49985,2.49985,0.01
1248.51,3125.95,TOP,GP1_GND_,0.000113274,0.000112734,0.00143556
1248.51,3125.95,GP1_GND_,L3,0.000112734,0.000112734,-3.91443e-16
1248.51,3125.95,L3,L4,0.000112734,0.000112734,-4.32219e-16
1248.51,3125.95,L4,P3V3,0.000112734,0.000112734,-4.15909e-16
1248.51,3125.95,P3V3,BOT,0.000112734,0.000112734,-3.96201e-16
1252.71,2120.25,TOP,GP1_GND_,7.89134e-05,7.89134e-05,7.20365e-17
1252.71,2120.25,GP1_GND_,L3,7.89134e-05,7.91833e-05,-0.000243643
1252.71,2120.25,L3,L4,7.91833e-05,7.9275e-05,-0.000243643
1252.71,2120.25,L4,P3V3,7.9275e-05,7.95449e-05,-0.000243643
1252.71,2120.25,P3V3,BOT,7.95449e-05,7.96366e-05,-0.000243643
1256.78,3250.33,TOP,GP1_GND_,-4.99948,-4.99949,0.0294829
1256.78,3250.33,GP1_GND_,L3,-4.99949,-4.99952,0.0294829
1256.78,3250.33,L3,L4,-4.99952,-4.99952,-3.54074e-11
1256.78,3250.33,L4,P3V3,-4.99952,-4.99952,-3.28687e-11
1256.78,3250.33,P3V3,BOT,-4.99952,-4.99952,-3.06864e-11
1262.82,1011.41,TOP,GP1_GND_,2.77021e-05,2.77021e-05,3.60182e-17
1262.82,1011.41,GP1_GND_,L3,2.77021e-05,2.03803e-05,0.00660867
1262.82,1011.41,L3,L4,2.03803e-05,1.78937e-05,0.00660867
1262.82,1011.41,L4,P3V3,1.78937e-05,1.78937e-05,-6.42212e-17
1262.82,1011.41,P3V3,BOT,1.78937e-05,1.78937e-05,-6.30319e-17
1271.89,2443.34,TOP,GP1_GND_,9.30548e-05,9.31066e-05,-0.00013743
1271.89,2443.34,GP1_GND_,L3,9.31066e-05,9.31066e-05,-3.3028e-16
1271.89,2443.34,L3,L4,9.31066e-05,9.31066e-05,-3.24164e-16
1271.89,2443.34,L4,P3V3,9.31066e-05,9.31066e-05,-3.3028e-16
1271.89,2443.34,P3V3,BOT,9.31066e-05,9.31066e-05,-3.60182e-16
1271.89,2476.48,TOP,GP1_GND_,9.30594e-05,9.31066e-05,-0.000125205
1271.89,2476.48,GP1_GND_,L3,9.31066e-05,9.31066e-05,-3.3028e-16
1271.89,2476.48,L3,L4,9.31066e-05,9.31066e-05,-3.24164e-16
1271.89,2476.48,L4,P3V3,9.31066e-05,9.31066e-05,-3.3028e-16
1271.89,2476.48,P3V3,BOT,9.31066e-05,9.31066e-05,-3.60182e-16
1275.16,3565.61,TOP,GP1_GND_,4.99935,4.99937,-0.059
1275.16,3565.61,GP1_GND_,L3,4.99937,4.99944,-0.059
1275.16,3565.61,L3,L4,4.99944,4.99946,-0.059
1275.16,3565.61,L4,P3V3,4.99946,4.99946,4.81006e-12
1275.16,3565.61,P3V3,BOT,4.99946,4.99946,4.72098e-12
1277.9,2705.63,TOP,GP1_GND_,3.29642,3.29642,7.97149e-07
1277.9,2705.63,GP1_GND_,L3,3.29642,3.29642,7.9715e-07
1277.9,2705.63,L3,L4,3.29642,3.29642,7.97149e-07
1277.9,2705.63,L4,P3V3,3.29642,3.29642,7.97149e-07
1277.9,2705.63,P3V3,BOT,3.29642,3.29642,-1.18024e-11
1279.13,3095.33,TOP,GP1_GND_,0.000113357,0.000113008,0.00092716
1279.13,3095.33,GP1_GND_,L3,0.000113008,0.000113008,-1.00307e-15
1279.13,3095.33,L3,L4,0.000113008,0.000113008,-1.04453e-15
1279.13,3095.33,L4,P3V3,0.000113008,0.000113008,-1.02754e-15
1279.13,3095.33,P3V3,BOT,0.000113008,0.000113008,-1.04453e-15
1279.13,3156.57,TOP,GP1_GND_,0.000113776,0.000114087,-0.000826177
1279.13,3156.57,GP1_GND_,L3,0.000114087,0.000114087,-2.44652e-16
1279.13,3156.57,L3,L4,0.000114087,0.000114087,-2.52128e-16
1279.13,3156.57,L4,P3V3,0.000114087,0.000114087,-2.56885e-16
1279.13,3156.57,P3V3,BOT,0.000114087,0.000114087,-2.88146e-16
1283.09,3639.42,TOP,GP1_GND_,-4.99945,-4.99946,0.0294952
1283.09,3639.42,GP1_GND_,L3,-4.99946,-4.9995,0.0294952
1283.09,3639.42,L3,L4,-4.9995,-4.9995,7.08147e-12
1283.09,3639.42,L4,P3V3,-4.9995,-4.9995,8.81844e-12
1283.09,3639.42,P3V3,BOT,-4.9995,-4.9995,1.18024e-11
1299.04,1708.83,TOP,GP1_GND_,-2.4994,-2.4994,-3.54074e-12
1299.04,1708.83,GP1_GND_,L3,-2.4994,-2.4994,-2.40503e-12
1299.04,1708.83,L3,L4,-2.4994,-2.4994,-1.18025e-12
1299.04,1708.83,L4,P3V3,-2.4994,-2.4994,8.81844e-12
1299.04,1708.83,P3V3,BOT,-2.4994,-2.4994,9.44196e-12
1299.04,2677.71,TOP,GP1_GND_,3.29642,3.29642,-1.98393e-07
1299.04,2677.71,GP1_GND_,L3,3.29642,3.29642,-1.98394e-07
1299.04,2677.71,L3,L4,3.29642,3.29642,-1.98393e-07
1299.04,2677.71,L4,P3V3,3.29642,3.29642,-1.98394e-07
1299.04,2677.71,P3V3,BOT,3.29642,3.29642,-1.18024e-11
1309.76,3125.95,TOP,GP1_GND_,0.000113887,0.000114466,-0.00153654
1309.76,3125.95,GP1_GND_,L3,0.000114466,0.000114466,-4.03676e-16
1309.76,3125.95,L3,L4,0.000114466,0.000114466,-4.32219e-16
1309.76,3125.95,L4,P3V3,0.000114466,0.000114466,-4.15909e-16
1309.76,3125.95,P3V3,BOT,0.000114466,0.000114466,-3.96201e-16
1311.84,2323,TOP,GP1_GND_,2.50004,2.50004,-0
1311.84,2323,GP1_GND_,L3,2.50004,2.50004,-4.00838e-13
1311.84,2323,L3,L4,2.50004,2.50004,-1.18025e-12
1311.84,2323,L4,P3V3,2.50004,2.50004,-8.01676e-13
1311.84,2323,P3V3,BOT,2.50004,2.50004,-1.18025e-12
1321.57,2705.63,TOP,GP1_GND_,3.29642,3.29642,1.16293e-05
1321.57,2705.63,GP1_GND_,L3,3.29642,3.29642,1.16293e-05
1321.57,2705.63,L3,L4,3.29642,3.29642,1.16293e-05
1321.57,2705.63,L4,P3V3,3.29642,3.29642,1.16293e-05
1321.57,2705.63,P3V3,BOT,3.29642,3.29642,-1.18024e-11
1329.08,2439.15,TOP,GP1_GND_,9.36171e-05,9.36171e-05,3.24164e-16
1329.08,2439.15,GP1_GND_,L3,9.36171e-05,9.36171e-05,3.42513e-16
1329.08,2439.15,L3,L4,9.36171e-05,9.36171e-05,3.60182e-16
1329.08,2439.15,L4,P3V3,9.36171e-05,9.36171e-05,3.42513e-16
1329.08,2439.15,P3V3,BOT,9.36171e-05,9.36171e-05,3.24164e-16
1340.38,1417.58,TOP,GP1_GND_,2.49946,2.49946,-5.90123e-12
1340.38,1417.58,GP1_GND_,L3,2.49946,2.49946,-6.81425e-12
1340.38,1417.58,L3,L4,2.49946,2.49946,-7.08147e-12
1340.38,1417.58,L4,P3V3,2.49946,2.49946,-8.81844e-12
1340.38,1417.58,P3V3,BOT,2.49946,2.49946,-9.44196e-12
1357.88,3029.1,TOP,GP1_GND_,4.99957,4.99957,-1.88839e-11
1357.88,3029.1,GP1_GND_,L3,4.99957,4.99957,-2.00419e-11
1357.88,3029.1,L3,L4,4.99957,4.99957,-2.12444e-11
1357.88,3029.1,L4,P3V3,4.99957,4.99957,-2.9662e-11
1357.88,3029.1,P3V3,BOT,4.99957,4.99957,-2.83259e-11
1359.29,2754.9,TOP,GP1_GND_,0.000113503,0.00010974,0.01
1359.29,2754.9,GP1_GND_,L3,0.00010974,0.00010974,-3.66978e-16
1359.29,2754.9,L3,L4,0.00010974,0.00010974,-4.32219e-16
1359.29,2754.9,L4,P3V3,0.00010974,0.00010974,-3.91443e-16
1359.29,2754.9,P3V3,BOT,0.00010974,0.00010974,-4.32219e-16
1366.05,3531.16,TOP,GP1_GND_,0.000121439,0.00012117,0.000715238
1366.05,3531.16,GP1_GND_,L3,0.00012117,0.00012117,-4.28141e-16
1366.05,3531.16,L3,L4,0.00012117,0.00012117,-4.32219e-16
1366.05,3531.16,L4,P3V3,0.00012117,0.00012117,-4.40374e-16
1366.05,3531.16,P3V3,BOT,0.00012117,0.00012117,-4.32219e-16
1366.05,3574.46,TOP,GP1_GND_,0.000121548,0.000121367,0.000480728
1366.05,3574.46,GP1_GND_,L3,0.000121367,0.000121367,-4.89304e-16
1366.05,3574.46,L3,L4,0.000121367,0.000121367,-4.68237e-16
1366.05,3574.46,L4,P3V3,0.000121367,0.000121367,-4.89304e-16
1366.05,3574.46,P3V3,BOT,0.000121367,0.000121367,-5.04255e-16
1368.93,2507.5,TOP,GP1_GND_,-2.49967,-2.49967,-0.0240928
1368.93,2507.5,GP1_GND_,L3,-2.49967,-2.49964,-0.0240928
1368.93,2507.5,L3,L4,-2.49964,-2.49963,-0.0240928
1368.93,2507.5,L4,P3V3,-2.49963,-2.49963,8.81844e-12
1368.93,2507.5,P3V3,BOT,-2.49963,-2.49963,9.44196e-12
1368.93,2544.69,TOP,GP1_GND_,-2.49967,-2.49966,-0.0178059
1368.93,2544.69,GP1_GND_,L3,-2.49966,-2.49965,-0.0178059
1368.93,2544.69,L3,L4,-2.49965,-2.49964,-0.0178059
1368.93,2544.69,L4,P3V3,-2.49964,-2.49964,8.81844e-12
1368.93,2544.69,P3V3,BOT,-2.49964,-2.49964,9.44196e-12
1374.73,2035.43,TOP,GP1_GND_,-2.4995,-2.4995,-0
1374.73,2035.43,GP1_GND_,L3,-2.4995,-2.4995,1.60335e-12
1374.73,2035.43,L3,L4,-2.4995,-2.4995,1.18025e-12
1374.73,2035.43,L4,P3V3,-2.4995,-2.4995,8.81844e-12
1374.73,2035.43,P3V3,BOT,-2.4995,-2.4995,9.44196e-12
1374.79,2306.22,TOP,GP1_GND_,-2.49973,-2.4997,-0.0665576
1374.79,2306.22,GP1_GND_,L3,-2.4997,-2.49963,-0.0665576
1374.79,2306.22,L3,L4,-2.49963,-2.4996,-0.0665576
1374.79,2306.22,L4,P3V3,-2.4996,-2.4996,6.41341e-12
1374.79,2306.22,P3V3,BOT,-2.4996,-2.4996,7.08147e-12
1378.67,2257.71,TOP,GP1_GND_,8.62646e-05,8.63022e-05,-0.0001
1378.67,2257.71,GP1_GND_,L3,8.63022e-05,8.63022e-05,1.71257e-16
1378.67,2257.71,L3,L4,8.63022e-05,8.63022e-05,1.44073e-16
1378.67,2257.71,L4,P3V3,8.63022e-05,8.63022e-05,1.59024e-16
1378.67,2257.71,P3V3,BOT,8.63022e-05,8.63022e-05,1.44073e-16
1409.36,3531.16,TOP,GP1_GND_,0.000122042,0.000122241,-0.000528571
1409.36,3531.16,GP1_GND_,L3,0.000122241,0.000122241,-2.20187e-16
1409.36,3531.16,L3,L4,0.000122241,0.000122241,-2.88146e-16
1409.36,3531.16,L4,P3V3,0.000122241,0.000122241,-3.18048e-16
1409.36,3531.16,P3V3,BOT,0.000122241,0.000122241,-3.60182e-16
1409.36,3574.46,TOP,GP1_GND_,0.000122115,0.000122367,-0.000667395
1409.36,3574.46,GP1_GND_,L3,0.000122367,0.000122367,-9.78608e-17
1409.36,3574.46,L3,L4,0.000122367,0.000122367,-1.44073e-16
1409.36,3574.46,L4,P3V3,0.000122367,0.000122367,-1.22326e-16
1409.36,3574.46,P3V3,BOT,0.000122367,0.000122367,-1.44073e-16
1411.44,2544.69,TOP,GP1_GND_,-2.49967,-2.49967,-0.0215436
1411.44,2544.69,GP1_GND_,L3,-2.49967,-2.49964,-0.0215436
1411.44,2544.69,L3,L4,-2.49964,-2.49963,-0.0215436
1411.44,2544.69,L4,P3V3,-2.49963,-2.49963,-7.61592e-12
1411.44,2544.69,P3V3,BOT,-2.49963,-2.49963,-7.08147e-12
1426.09,3423.28,TOP,GP1_GND_,-4.99947,-4.99948,0.0295048
1426.09,3423.28,GP1_GND_,L3,-4.99948,-4.99952,0.0295048
1426.09,3423.28,L3,L4,-4.99952,-4.99952,7.08147e-12
1426.09,3423.28,L4,P3V3,-4.99952,-4.99952,9.62011e-12
1426.09,3423.28,P3V3,BOT,-4.99952,-4.99952,9.44196e-12
1437.2,1514.2,TOP,GP1_GND_,5.25669e-05,5.25669e-05,9.00456e-17
1437.2,1514.2,GP1_GND_,L3,5.25669e-05,5.25669e-05,-1.83489e-16
1437.2,1514.2,L3,L4,5.25669e-05,5.25669e-05,-1.981e-16
1437.2,1514.2,L4,P3V3,5.25669e-05,5.25669e-05,-1.83489e-16
1437.2,1514.2,P3V3,BOT,5.25669e-05,5.25669e-05,-2.16109e-16
1443.12,1713.41,TOP,GP1_GND_,6.3082e-05,6.3082e-05,7.20365e-17
1443.12,1713.41,GP1_GND_,L3,6.3082e-05,6.3082e-05,-2.20187e-16
1443.12,1713.41,L3,L4,6.3082e-05,6.3082e-05,-2.16109e-16
1443.12,1713.41,L4,P3V3,6.3082e-05,6.3082e-05,-2.32419e-16
1443.12,1713.41,P3V3,BOT,6.3082e-05,6.3082e-05,-2.52128e-16
1462.61,1538.37,TOP,GP1_GND_,-2.49926,-2.49927,0.0324982
1462.61,1538.37,GP1_GND_,L3,-2.49927,-2.49931,0.0324982
1462.61,1538.37,L3,L4,-2.49931,-2.49932,0.0324982
1462.61,1538.37,L4,P3V3,-2.49932,-2.49932,8.81844e-12
1462.61,1538.37,P3V3,BOT,-2.49932,-2.49932,9.44196e-12
1462.96,1440.94,TOP,GP1_GND_,4.8437e-05,4.8437e-05,9.00456e-17
1462.96,1440.94,GP1_GND_,L3,4.8437e-05,4.8437e-05,-1.6514e-16
1462.96,1440.94,L3,L4,4.8437e-05,4.8437e-05,-1.80091e-16
1462.96,1440.94,L4,P3V3,4.8437e-05,4.8437e-05,-1.77373e-16
1462.96,1440.94,P3V3,BOT,4.8437e-05,4.8437e-05,-1.80091e-16
1467.48,1641.59,TOP,GP1_GND_,-2.49925,-2.49927,0.0324948
1467.48,1641.59,GP1_GND_,L3,-2.49927,-2.4993,0.0324948
1467.48,1641.59,L3,L4,-2.4993,-2.49931,0.0324948
1467.48,1641.59,L4,P3V3,-2.49931,-2.49931,-2.80587e-12
1467.48,1641.59,P3V3,BOT,-2.49931,-2.49931,-2.36049e-12
1469.57,1739.86,TOP,GP1_GND_,6.54029e-05,6.54029e-05,-0
1469.57,1739.86,GP1_GND_,L3,6.54029e-05,6.54029e-05,-2.20187e-16
1469.57,1739.86,L3,L4,6.54029e-05,6.54029e-05,-2.52128e-16
1469.57,1739.86,L4,P3V3,6.54029e-05,6.54029e-05,-2.32419e-16
1469.57,1739.86,P3V3,BOT,6.54029e-05,6.54029e-05,-2.52128e-16
1475.28,2534.3,TOP,GP1_GND_,9.95339e-05,9.95339e-05,1.08055e-16
1475.28,2534.3,GP1_GND_,L3,9.95339e-05,9.95339e-05,-8.56282e-17
1475.28,2534.3,L3,L4,9.95339e-05,9.95339e-05,-1.08055e-16
1475.28,2534.3,L4,P3V3,9.95339e-05,9.95339e-05,-8.56282e-17
1475.28,2534.3,P3V3,BOT,9.95339e-05,9.95339e-05,-1.44073e-16
1494.83,2093.39,TOP,GP1_GND_,-5.49591,-5.49593,0.0451518
1494.83,2093.39,GP1_GND_,L3,-5.49593,-5.49598,0.0451518
1494.83,2093.39,L3,L4,-5.49598,-5.49599,0.0451518
1494.83,2093.39,L4,P3V3,-5.49599,-5.496,0.00236216
1494.83,2093.39,P3V3,BOT,-5.496,-5.496,0.00236216
1510.15,3540.02,TOP,GP1_GND_,4.99951,4.99951,9.44196e-12
1510.15,3540.02,GP1_GND_,L3,4.99951,4.99951,5.61173e-12
1510.15,3540.02,L3,L4,4.99951,4.99951,7.08147e-12
1510.15,3540.02,L4,P3V3,4.99951,4.99951,9.62011e-12
1510.15,3540.02,P3V3,BOT,4.99951,4.99951,7.08147e-12
1522.04,3317.16,TOP,GP1_GND_,0.000125517,0.000125517,2.16109e-16
1522.04,3317.16,GP1_GND_,L3,0.000125517,0.000125517,-4.40374e-16
1522.04,3317.16,L3,L4,0.000125517,0.000125517,-4.32219e-16
1522.04,3317.16,L4,P3V3,0.000125517,0.000125517,-4.40374e-16
1522.04,3317.16,P3V3,BOT,0.000125517,0.000125517,-5.04255e-16
1524.6,2924.26,TOP,GP1_GND_,0.000116112,0.000116112,3.96201e-16
1524.6,2924.26,GP1_GND_,L3,0.000116112,0.000116112,1.34559e-16
1524.6,2924.26,L3,L4,0.000116112,0.000116112,7.20365e-17
1524.6,2924.26,L4,P3V3,0.000116112,0.000116112,1.10094e-16
1524.6,2924.26,P3V3,BOT,0.000116112,0.000116112,1.08055e-16
1528.02,2093.39,TOP,GP1_GND_,-5.49592,-5.49594,0.0440438
1528.02,2093.39,GP1_GND_,L3,-5.49594,-5.49599,0.0440438
1528.02,2093.39,L3,L4,-5.49599,-5.496,0.0440438
1528.02,2093.39,L4,P3V3,-5.496,-5.496,-0.00294831
1528.02,2093.39,P3V3,BOT,-5.496,-5.496,-0.00294831
1528.02,2126.58,TOP,GP1_GND_,-5.49592,-5.49594,0.0409043
1528.02,2126.58,GP1_GND_,L3,-5.49594,-5.49598,0.0409043
1528.02,2126.58,L3,L4,-5.49598,-5.496,0.0409043
1528.02,2126.58,L4,P3V3,-5.496,-5.496,0.000586152
1528.02,2126.58,P3V3,BOT,-5.496,-5.496,0.000586152
1531.93,1466.27,TOP,GP1_GND_,-2.49925,-2.49926,0.0324985
1531.93,1466.27,GP1_GND_,L3,-2.49926,-2.4993,0.0324985
1531.93,1466.27,L3,L4,-2.4993,-2.49931,0.0324985
1531.93,1466.27,L4,P3V3,-2.49931,-2.49931,8.81844e-12
1531.93,1466.27,P3V3,BOT,-2.49931,-2.49931,9.44196e-12
1540.56,1713.76,TOP,GP1_GND_,-2.49927,-2.49928,0.0325085
1540.56,1713.76,GP1_GND_,L3,-2.49928,-2.49932,0.0325085
1540.56,1713.76,L3,L4,-2.49932,-2.49933,0.0325085
1540.56,1713.76,L4,P3V3,-2.49933,-2.49933,8.81844e-12
1540.56,1713.76,P3V3,BOT,-2.49933,-2.49933,9.44196e-12
1543.25,1585.79,TOP,GP1_GND_,5.72915e-05,5.732e-05,-7.58678e-05
1543.25,1585.79,GP1_GND_,L3,5.732e-05,5.732e-05,9.17445e-17
1543.25,1585.79,L3,L4,5.732e-05,5.732e-05,7.20365e-17
1543.25,1585.79,L4,P3V3,5.732e-05,5.732e-05,8.56282e-17
1543.25,1585.79,P3V3,BOT,5.732e-05,5.732e-05,7.20365e-17
1562.83,2534.85,TOP,GP1_GND_,-4.9998,-4.99979,-0.0476644
1562.83,2534.85,GP1_GND_,L3,-4.99979,-4.99973,-0.0476644
1562.83,2534.85,L3,L4,-4.99973,-4.99973,-0
1562.83,2534.85,L4,P3V3,-4.99973,-4.99973,-0
1562.83,2534.85,P3V3,BOT,-4.99973,-4.99973,-0
1592.15,1645.59,TOP,GP1_GND_,5.82782e-05,5.90357e-05,-0.00201305
1592.15,1645.59,GP1_GND_,L3,5.90357e-05,5.90357e-05,6.1163e-18
1592.15,1645.59,L3,L4,5.90357e-05,5.90357e-05,-0
1592.15,1645.59,L4,P3V3,5.90357e-05,5.90357e-05,-0
1592.15,1645.59,P3V3,BOT,5.90357e-05,5.90357e-05,-0
1596.12,1532.92,TOP,GP1_GND_,5.65876e-05,5.57765e-05,0.00215545
1596.12,1532.92,GP1_GND_,L3,5.57765e-05,5.57765e-05,-1.89605e-16
1596.12,1532.92,L3,L4,5.57765e-05,5.57765e-05,-2.16109e-16
1596.12,1532.92,L4,P3V3,5.57765e-05,5.57765e-05,-2.07954e-16
1596.12,1532.92,P3V3,BOT,5.57765e-05,5.57765e-05,-1.981e-16
1596.42,2534.85,TOP,GP1_GND_,-4.9998,-4.99979,-0.0384814
1596.42,2534.85,GP1_GND_,L3,-4.99979,-4.99975,-0.0384814
1596.42,2534.85,L3,L4,-4.99975,-4.99975,9.44196e-12
1596.42,2534.85,L4,P3V3,-4.99975,-4.99975,1.28268e-11
1596.42,2534.85,P3V3,BOT,-4.99975,-4.99975,1.18024e-11
1605.1,2234.34,TOP,GP1_GND_,8.80309e-05,8.80685e-05,-0.0001
1605.1,2234.34,GP1_GND_,L3,8.80685e-05,8.80685e-05,1.22326e-17
1605.1,2234.34,L3,L4,8.80685e-05,8.80685e-05,-0
1605.1,2234.34,L4,P3V3,8.80685e-05,8.80685e-05,-0
1605.1,2234.34,P3V3,BOT,8.80685e-05,8.80685e-05,-0
1608.05,2697.78,TOP,GP1_GND_,4.99973,4.99972,0.0385958
1608.05,2697.78,GP1_GND_,L3,4.99972,4.99967,0.0385958
1608.05,2697.78,L3,L4,4.99967,4.99966,0.0385958
1608.05,2697.78,L4,P3V3,4.99966,4.99966,-1.76369e-11
1608.05,2697.78,P3V3,BOT,4.99966,4.99966,-1.88839e-11
1608.05,2747.22,TOP,GP1_GND_,4.99973,4.99971,0.0382085
1608.05,2747.22,GP1_GND_,L3,4.99971,4.99967,0.0382085
1608.05,2747.22,L3,L4,4.99967,4.99966,0.0382085
1608.05,2747.22,L4,P3V3,4.99966,4.99966,-1.76369e-11
1608.05,2747.22,P3V3,BOT,4.99966,4.99966,-1.88839e-11
1608.05,2796.67,TOP,GP1_GND_,4.99973,4.99971,0.0411957
1608.05,2796.67,GP1_GND_,L3,4.99971,4.99967,0.0411957
1608.05,2796.67,L3,L4,4.99967,4.99965,0.0411957
1608.05,2796.67,L4,P3V3,4.99965,4.99965,-1.76369e-11
1608.05,2796.67,P3V3,BOT,4.99965,4.99965,-1.88839e-11
1623.37,2634.14,TOP,GP1_GND_,0.000105814,0.000105814,-1.44073e-16
1623.37,2634.14,GP1_GND_,L3,0.000105814,0.000105814,-3.66978e-16
1623.37,2634.14,L3,L4,0.000105814,0.000105814,-3.96201e-16
1623.37,2634.14,L4,P3V3,0.000105814,0.000105814,-3.79211e-16
1623.37,2634.14,P3V3,BOT,0.000105814,0.000105814,-3.96201e-16
1630.01,2534.85,TOP,GP1_GND_,-4.9998,-4.99979,-0.0318543
1630.01,2534.85,GP1_GND_,L3,-4.99979,-4.99976,-0.0318543
1630.01,2534.85,L3,L4,-4.99976,-4.99976,1.18024e-11
1630.01,2534.85,L4,P3V3,-4.99976,-4.99976,1.36285e-11
1630.01,2534.85,P3V3,BOT,-4.99976,-4.99976,1.65234e-11
1643.06,1913.08,TOP,GP1_GND_,7.49045e-05,7.49045e-05,9.70747e-16
1643.06,1913.08,GP1_GND_,L3,7.49045e-05,7.49045e-05,-9.89063e-16
1643.06,1913.08,L3,L4,7.49045e-05,7.49045e-05,-9.70747e-16
1643.06,1913.08,L4,P3V3,7.49045e-05,7.49045e-05,-9.89063e-16
1643.06,1913.08,P3V3,BOT,7.49045e-05,7.49045e-05,-9.70747e-16
1639.29,3758.89,TOP,GP1_GND_,0.000130399,0.000130399,2.16109e-16
1639.29,3758.89,GP1_GND_,L3,0.000130399,0.000130399,-4.64839e-16
1639.29,3758.89,L3,L4,0.000130399,0.000130399,-4.32219e-16
1639.29,3758.89,L4,P3V3,0.000130399,0.000130399,-4.64839e-16
1639.29,3758.89,P3V3,BOT,0.000130399,0.000130399,-5.04255e-16
1641.85,3365.99,TOP,GP1_GND_,0.000131152,0.000131152,4.32219e-16
1641.85,3365.99,GP1_GND_,L3,0.000131152,0.000131152,-2.20187e-16
1641.85,3365.99,L3,L4,0.000131152,0.000131152,-2.16109e-16
1641.85,3365.99,L4,P3V3,0.000131152,0.000131152,-2.20187e-16
1641.85,3365.99,P3V3,BOT,0.000131152,0.000131152,-2.88146e-16
1655.79,2151.73,TOP,GP1_GND_,-5.49589,-5.49591,0.0656876
1655.79,2151.73,GP1_GND_,L3,-5.49591,-5.49598,0.0656876
1655.79,2151.73,L3,L4,-5.49598,-5.49601,0.0656876
1655.79,2151.73,L4,P3V3,-5.49601,-5.49601,2.00419e-11
1655.79,2151.73,P3V3,BOT,-5.49601,-5.49601,1.88839e-11
1656.28,2124.4,TOP,GP1_GND_,-5.49592,-5.49594,0.0524124
1656.28,2124.4,GP1_GND_,L3,-5.49594,-5.496,0.0524124
1656.28,2124.4,L3,L4,-5.496,-5.49602,0.0524124
1656.28,2124.4,L4,P3V3,-5.49602,-5.49602,-0
1656.28,2124.4,P3V3,BOT,-5.49602,-5.49602,-0
1656.33,1586.78,TOP,GP1_GND_,5.75708e-05,5.75958e-05,-6.65307e-05
1656.33,1586.78,GP1_GND_,L3,5.75958e-05,5.75958e-05,-2.01838e-16
1656.33,1586.78,L3,L4,5.75958e-05,5.75958e-05,-2.16109e-16
1656.33,1586.78,L4,P3V3,5.75958e-05,5.75958e-05,-2.07954e-16
1656.33,1586.78,P3V3,BOT,5.75958e-05,5.75958e-05,-2.16109e-16
1659.11,1732.04,TOP,GP1_GND_,2.49912,2.49914,-0.0324492
1659.11,1732.04,GP1_GND_,L3,2.49914,2.49917,-0.0324492
1659.11,1732.04,L3,L4,2.49917,2.49919,-0.0324492
1659.11,1732.04,L4,P3V3,2.49919,2.49919,-8.81844e-12
1659.11,1732.04,P3V3,BOT,2.49919,2.49919,-9.44196e-12
1660.27,3150.64,TOP,GP1_GND_,3.29969,3.29969,-0.00599985
1660.27,3150.64,GP1_GND_,L3,3.29969,3.2997,-0.00599985
1660.27,3150.64,L3,L4,3.2997,3.2997,-0.00599985
1660.27,3150.64,L4,P3V3,3.2997,3.2997,9.21927e-12
1660.27,3150.64,P3V3,BOT,3.2997,3.2997,8.26172e-12
